ID,word,nugget,argument
2368,x,O,I-Software
2368,and,O,I-Software
2368,11.3,O,B-Version
2368,x,O,I-Version
2369,vulnerability,O,B-CVE
2369,in,O,B-Vulnerability
2369,ArcSight,O,I-Vulnerability
2369,ESM,O,I-Vulnerability
2369,and,O,I-Vulnerability
2369,ESM,O,B-Software
2369,Express,O,I-System
2369,any,O,B-Software
2369,6.x,O,I-Software
2369,version,O,I-Software
2370,CVE-2017-13990,O,B-Version
2370,An,O,I-Version
2370,vulnerability,O,B-CVE
2370,in,O,B-Vulnerability
2370,ArcSight,O,I-Vulnerability
2370,ESM,O,I-Vulnerability
2370,and,O,I-Vulnerability
2370,ESM,O,B-Software
2370,Express,O,I-System
2370,any,O,B-Software
2370,6.x,O,I-Software
2370,version,O,I-Software
2371,CVE-2017-13989,O,B-Version
2371,An,O,I-Version
2371,control,O,B-CVE
2371,in,O,B-Vulnerability
2371,ArcSight,O,I-Vulnerability
2371,ESM,O,I-Vulnerability
2371,and,O,I-Vulnerability
2371,ESM,O,B-Software
2371,Express,O,I-System
2371,any,O,B-Software
2371,6.x,O,I-System
2371,...,O,I-Software
2372,in,O,B-Vulnerability
2372,ArcSight,O,I-Vulnerability
2372,ESM,O,I-Vulnerability
2372,and,O,I-Vulnerability
2372,ESM,O,B-Software
2372,Express,O,I-System
2372,any,O,B-Software
2372,6.x,O,I-System
2372,...,O,I-Software
2373,control,O,B-CVE
2373,ArcSight,O,I-Vulnerability
2373,ESM,O,I-Vulnerability
2373,and,O,I-Vulnerability
2373,ESM,O,B-Software
2373,Express,O,I-System
2373,any,O,B-Software
2373,6.x,O,I-System
2373,...,O,I-Software
2374,Scripting,O,B-CVE
2374,),O,B-Vulnerability
2374,vulnerability,O,I-Vulnerability
2374,in,O,I-Vulnerability
2374,ArcSight,O,I-Vulnerability
2374,ESM,O,B-Software
2374,Express,O,I-System
2374,...,O,B-Software
2374,http://bit.ly/2fwAgJLÃÂ ,O,I-Software
2375,CVE-2017-13985,O,I-Software
2375,in,O,B-CVE
2375,BSM,O,I-Vulnerability
2375,Platform,O,I-Vulnerability
2375,Performance,O,B-System
2375,Management,O,I-System
2375,System,O,I-System
2375,...,O,I-System
2375,http://bit.ly/2xCDcPNÃÂ ,O,I-System
2376,CVE-2017-13984,O,I-System
2376,An,O,I-System
2376,in,O,B-CVE
2376,Platform,O,I-Vulnerability
2376,Performance,O,B-System
2376,Management,O,I-System
2376,System,O,I-System
2376,...,O,I-System
2376,http://bit.ly/2wnScwRÃÂ ,O,I-System
2377,CVE-2017-13983,O,I-System
2377,An,O,I-System
2377,in,O,B-CVE
2377,Platform,O,I-Vulnerability
2377,Performance,O,B-System
2377,Management,O,I-System
2377,System,O,I-System
2377,...,O,I-System
2377,http://bit.ly/2fxrknCÃÂ ,O,I-System
2378,CVE-2017-13982,O,I-System
2378,A,O,I-System
2378,vulnerability,O,B-CVE
2378,BSM,O,I-Vulnerability
2378,Platform,O,I-Vulnerability
2378,Performance,O,B-System
2378,Management,O,I-Software
2378,...,O,I-System
2378,http://bit.ly/2xCD3vPÃÂ ,O,I-Software
2379,Android,O,I-Software
2379,malware,O,I-Software
2380,in,O,B-CVE
2380,HPE,O,B-Vulnerability
2380,SiteScope,O,I-Vulnerability
2380,product,O,I-Vulnerability
2380,11.2,O,B-Software
2380,x,O,I-Software
2380,and,O,I-Software
2380,11.3,O,B-Version
2380,x,O,I-Version
2381,vulnerability,O,B-CVE
2381,in,O,B-Vulnerability
2381,ArcSight,O,I-Vulnerability
2381,ESM,O,I-Vulnerability
2381,and,O,I-Vulnerability
2381,ESM,O,B-Software
2381,Express,O,I-System
2381,any,O,B-Software
2381,6.x,O,I-Software
2381,version,O,I-Software
2382,CVE-2017-13990,O,B-Version
2382,An,O,I-Version
2382,vulnerability,O,B-CVE
2382,in,O,B-Vulnerability
2382,ArcSight,O,I-Vulnerability
2382,ESM,O,I-Vulnerability
2382,and,O,I-Vulnerability
2382,ESM,O,B-Software
2382,Express,O,I-System
2382,any,O,B-Software
2382,6.x,O,I-Software
2382,version,O,I-Software
2383,CVE-2017-13989,O,B-Version
2383,An,O,I-Version
2383,control,O,B-CVE
2383,in,O,B-Vulnerability
2383,ArcSight,O,I-Vulnerability
2383,ESM,O,I-Vulnerability
2383,and,O,I-Vulnerability
2383,ESM,O,B-Software
2383,Express,O,I-System
2383,any,O,B-Software
2383,6.x,O,I-System
2383,...,O,I-Software
2384,in,O,B-Vulnerability
2384,ArcSight,O,I-Vulnerability
2384,ESM,O,I-Vulnerability
2384,and,O,I-Vulnerability
2384,ESM,O,B-Software
2384,Express,O,I-System
2384,any,O,B-Software
2384,6.x,O,I-System
2384,...,O,I-Software
2385,control,O,B-CVE
2385,ArcSight,O,I-Vulnerability
2385,ESM,O,I-Vulnerability
2385,and,O,I-Vulnerability
2385,ESM,O,B-Software
2385,Express,O,I-System
2385,any,O,B-Software
2385,6.x,O,I-System
2385,...,O,I-Software
2386,Scripting,O,B-CVE
2386,),O,B-Vulnerability
2386,vulnerability,O,I-Vulnerability
2386,in,O,I-Vulnerability
2386,ArcSight,O,I-Vulnerability
2386,ESM,O,B-Software
2386,Express,O,I-System
2386,...,O,B-Software
2386,http://bit.ly/2fwAgJLÃÂ ,O,I-Software
2387,CVE-2017-13985,O,I-Software
2387,in,O,B-CVE
2387,BSM,O,I-Vulnerability
2387,Platform,O,I-Vulnerability
2387,Performance,O,B-System
2387,Management,O,I-System
2387,System,O,I-System
2387,...,O,I-System
2387,http://bit.ly/2xCDcPNÃÂ ,O,I-System
2388,CVE-2017-13984,O,I-System
2388,An,O,I-System
2388,in,O,B-CVE
2388,Platform,O,I-Vulnerability
2388,Performance,O,B-System
2388,Management,O,I-System
2388,System,O,I-System
2388,...,O,I-System
2388,http://bit.ly/2wnScwRÃÂ ,O,I-System
2389,CVE-2017-13983,O,I-System
2389,An,O,I-System
2389,in,O,B-CVE
2389,Platform,O,I-Vulnerability
2389,Performance,O,B-System
2389,Management,O,I-System
2389,System,O,I-System
2389,...,O,I-System
2389,http://bit.ly/2fxrknCÃÂ ,O,I-System
2390,CVE-2017-13982,O,I-System
2390,A,O,I-System
2390,vulnerability,O,B-CVE
2390,BSM,O,I-Vulnerability
2390,Platform,O,I-Vulnerability
2390,Performance,O,B-System
2390,Management,O,I-Software
2390,...,O,I-System
2390,http://bit.ly/2xCD3vPÃÂ ,O,I-Software
2391,FACT,O,I-Software
2391,:,O,I-Software
2396,K721,O,B-Vulnerability
2403,Can,O,I-Vulnerability
2406,http://ift.tt/2nsjU7uÃÂ ,O,I-Vulnerability
2407,CVE-2017-0022,O,I-Vulnerability
2407,:,O,I-Vulnerability
2423,Can,O,I-Vulnerability
2426,http://ift.tt/2nsjU7uÃÂ ,O,I-Vulnerability
2427,CVE-2017-0022,O,I-Vulnerability
2427,:,O,I-Vulnerability
2437,that,O,B-Vulnerability
2437,was,B-PatchVulnerability,I-Vulnerability
2437,patched,I-PatchVulnerability,I-Vulnerability
2437,by,O,I-Vulnerability
2438,x,O,B-Organization
2447,be,B-DiscoverVulnerability,O
2447,vulnerable,I-DiscoverVulnerability,O
2448,HWE,O,B-System
2448,),O,I-System
2461,fix,B-PatchVulnerability,B-Organization
2461,https://dy.si/5DU8hsÃÂ pic.twitter.com/vMtR0ph47x,O,B-Vulnerability
2462,Vulnerability,O,I-Vulnerability
2462,Remediation,O,I-Vulnerability
2464,Attacks,O,B-CVE
2464,5200,O,I-System
2465,in,O,B-CVE
2465,/,O,B-Vulnerability
2465,in,O,I-Vulnerability
2465,4.10.7,O,B-System
2465,allows,O,I-System
2465,local,O,I-System
2471,led,O,B-Organization
2471,cyberattacks,O,B-Vulnerability
2514,An,O,I-Vulnerability
2514,exploitable,O,I-Vulnerability
2516,exposes,O,B-Person
2519,#cybersecurity,O,I-Vulnerability
2527,Finds,B-DiscoverVulnerability,O
2539,Vuln,O,I-Vulnerability
2541,exposes,I-DiscoverVulnerability,O
2547,exposes,B-DiscoverVulnerability,O
2547,#Press,O,I-Vulnerability
2552,exposes,B-DiscoverVulnerability,O
2553,Flynn,O,I-Vulnerability
2553,exposes,O,B-Person
2555,exposes,O,B-Person
2558,acknowledges,B-DiscoverVulnerability,O
2558,vulnerability,O,B-Organization
2558,working,O,B-Vulnerability
2558,on,O,I-Vulnerability
2558,fix,O,I-Vulnerability
2569,being,O,B-Vulnerability
2569,actively,O,I-Vulnerability
2569,exploited,B-DiscoverVulnerability,I-Vulnerability
2570,Are,O,B-System
2570,you,O,I-System
2570,letting,O,I-System
2573,vulnerability,O,B-CVE
2573,(,O,B-Device
2573,AVE,O,I-Device
2573,),O,I-System
2573,5200,O,I-System
2582,identifies,B-DiscoverVulnerability,O
2588,patch,B-PatchVulnerability,O
2588,will,O,B-Vulnerability
2588,always,O,I-Vulnerability
2588,a,O,B-System
2592,were,B-Databreach,O
2592,week,O,B-PII
2592,vulnerability,O,B-Time
2592,in,O,I-Time
2597,SAM,O,I-Vulnerability
2618,Fixes,B-PatchVulnerability,O
2620,the,O,B-Vulnerability
2620,WebDAV,O,I-Vulnerability
2620,service,O,I-Vulnerability
2620,Microsoft,O,B-System
2620,IIS,O,I-System
2620,(,O,I-System
2620,),O,B-System
2620,(,O,I-System
2620,31,O,B-CVE
2622,Manager,O,B-CVE
2622,RQM,O,B-Software
2622,),O,I-Software
2622,4.0,O,I-Software
2622,and,O,B-Version
2622,are,B-DiscoverVulnerability,B-Version
2622,vulnerable,I-DiscoverVulnerability,O
2623,8.5,O,B-CVE
2623,is,B-DiscoverVulnerability,O
2623,vulnerable,I-DiscoverVulnerability,B-Version
2623,cross-site,O,B-Version
2624,TRIRIGA,O,B-CVE
2624,"3,4",O,I-System
2624,",",O,I-System
2624,and,O,B-Version
2624,contain,B-DiscoverVulnerability,B-Version
2624,allow,O,B-Vulnerability
2624,an,O,I-Vulnerability
2625,An,O,I-Capabilities
2625,memory,O,B-CVE
2625,vulnerability,O,B-Vulnerability
2625,exists,B-DiscoverVulnerability,B-Vulnerability
2625,in,I-DiscoverVulnerability,I-Vulnerability
2625,the,O,I-Vulnerability
2625,LvVarientUnflatten,O,I-Vulnerability
2625,LabVI,O,B-System
2626,CVE-2017-5900,O,I-System
2626,(,O,I-System
2626,firmware,O,B-CVE
2626,with,O,B-Device
2626,fir,O,I-Device
2627,#Vuln,O,I-Device
2627,:,O,I-Device
2647,fixes,B-PatchVulnerability,O
2647,http://dlvr.it/NmjrfLÃÂ pic.twitter.com/1x7m7yMAAj,O,B-Vulnerability
2648,SAP,O,I-Vulnerability
2648,which,O,B-Organization
2648,millions,O,B-Vulnerability
2648,of,O,I-Vulnerability
2649,Apple,O,B-Person
2649,patching,B-PatchVulnerability,B-Organization
2658,vulnerability,O,B-Device
2658,security,O,I-Device
2659,fs/crypto,O,B-CVE
2659,/,O,B-Vulnerability
2659,in,O,I-Vulnerability
2659,4.10.7,O,B-System
2659,allows,O,I-System
2659,local,O,I-System
2659,users,O,I-Version
2659,...,O,I-Version
2663,gaps,O,B-Vulnerability
2663,",",O,I-Vulnerability
2690,fixes,B-PatchVulnerability,O
2690,Technology,O,I-Vulnerability
2690,The,O,B-Vulnerability
2713,fix,B-PatchVulnerability,B-Organization
2713,@iovation,O,B-Vulnerability
2713,for,O,I-Vulnerability
2713,#DynamicAuthentication,O,I-Vulnerability
2721,patch,B-PatchVulnerability,O
2721,exposing,O,B-Vulnerability
2721,it,O,I-Vulnerability
2733,Fixes,B-PatchVulnerability,O
2737,Microsoft,O,B-System
2737,IIS,O,I-System
2737,(,O,I-System
2737,),O,B-System
2737,Ã¢ÂÂ¦,O,I-System
2738,,O,B-CVE
2742,the,O,B-Vulnerability
2742,WebDAV,O,I-Vulnerability
2742,service,O,I-Vulnerability
2742,Microsoft,O,B-System
2742,IIS,O,I-System
2742,(,O,I-System
2742,),O,B-System
2742,(,O,I-System
2742,31,O,B-CVE
2752,affecting,B-DiscoverVulnerability,O
2752,over,O,B-Vulnerability
2752,"60,000",O,I-Vulnerability
2752,Windows,O,I-Vulnerability
2752,deployments,O,B-System
2752,discovered,B-DiscoverVulnerability,I-System
2752,http://bit.ly/2oe5eNkÃÂ ,O,I-System
2753,The,O,I-System
2753,power,O,I-System
2756,loss,O,I-Organization
2784,affected,B-DiscoverVulnerability,O
2784,IIS,O,B-Vulnerability
2784,6,O,I-Vulnerability
2784,server,O,B-System
2784,#vulnerability,O,I-System
2784,http://ow.ly/P8BB30apvf6ÃÂ ,O,I-System
2785,with,O,I-System
2786,highlights,O,B-Vulnerability
2786,the,O,I-Vulnerability
2786,danger,O,I-Vulnerability
2788,(,O,B-CVE
2799,fixes,B-PatchVulnerability,O
2800,#Cannabis,O,I-Vulnerability
2829,fixes,B-PatchVulnerability,O
2830,Colin,O,I-Vulnerability
2830,discusses,B-DiscoverVulnerability,O
2830,vulnerability,O,B-Person
2830,scanners,O,I-Person
2831,fix,B-PatchVulnerability,O
2831,http://www.pcworld.com/article/3185731/security/lastpass-is-scrambling-to-fix-another-serious-vulnerability.htmlÃÂ Ã¢ÂÂ¦,O,B-Vulnerability
2831,via,O,I-Vulnerability
2831,@pcworld,O,I-Vulnerability
2832,corruption,O,B-CVE
2832,exists,B-DiscoverVulnerability,B-Vulnerability
2832,in,I-DiscoverVulnerability,I-Vulnerability
2832,the,O,I-Vulnerability
2832,LvVarientUnflatten,O,I-Vulnerability
2832,...,O,B-System
2832,http://bit.ly/2nIf3BGÃÂ ,O,I-System
2833,CVE-2017-1171,O,I-System
2833,3.3,O,I-Device
2833,"3,4",O,I-System
2833,",",O,I-System
2833,and,O,B-Version
2833,contain,B-DiscoverVulnerability,B-Version
2833,allow,O,B-Vulnerability
2833,...,O,I-Vulnerability
2834,and,O,B-CVE
2834,9.0,O,B-Device
2834,is,B-DiscoverVulnerability,O
2834,vulnerable,I-DiscoverVulnerability,B-Version
2834,cross-site,O,B-Version
2839,This,O,B-CVE
2840,This,O,B-CVE
2841,This,O,B-CVE
2843,This,O,B-CVE
2865,Server,O,B-Vulnerability
2865,2003,O,I-Vulnerability
2865,Internet,O,B-System
2865,Info,O,I-System
2865,...,O,I-System
2865,https://lnkd.in/gv2d8ZgÃÂ ,O,I-System
2866,threatmeter,O,I-System
2866,:,O,I-System
2871,stealing,O,B-Vulnerability
2871,supporter,O,I-Vulnerability
2871,data,O,B-Capabilities
2871,",",O,I-Capabilities
2871,i,O,I-Capabilities
2871,think,O,I-Capabilities
2871,you,O,I-Capabilities
2871,fix,I-PatchVulnerability,O
2884,led,O,B-Organization
2884,cyberattacks,O,I-Vulnerability
2886,http://ow.ly/P68P50ayB0AÃÂ ,O,B-Person
2892,led,O,B-Organization
2892,cyberattacks,O,I-Vulnerability
2893,love,O,I-Person
2911,led,O,B-Organization
2911,cyberattacks,O,I-Vulnerability
2914,claiming,B-DiscoverVulnerability,O
2919,led,O,B-Organization
2919,cyberattacks,O,I-Vulnerability
2945,fixes,B-PatchVulnerability,O
2948,led,O,B-Organization
2948,cyberattacks,O,I-Vulnerability
2952,led,O,B-Organization
2952,cyberattacks,O,I-Vulnerability
2955,led,O,B-Organization
2955,cyberattacks,O,I-Vulnerability
2956,to,O,I-Vulnerability
2956,cyberattacks,O,I-Vulnerability
2958,vulnerability,O,B-Organization
2958,cyberattacks,O,I-Vulnerability
2959,led,O,B-Organization
2959,cyberattacks,O,I-Vulnerability
2967,led,O,B-Organization
2967,cyberattacks,O,I-Vulnerability
2969,led,O,B-Organization
2969,cyberattacks,O,I-Vulnerability
2971,led,O,B-Organization
2971,cyberattacks,O,I-Vulnerability
2972,cyberattacks,O,I-Vulnerability
2975,led,O,B-Organization
2975,cyberattacks,O,I-Vulnerability
2980,patch,B-PatchVulnerability,O
2981,led,O,B-Organization
2981,cyberattacks,O,I-Vulnerability
2982,led,O,B-Organization
2982,cyberattacks,O,I-Vulnerability
2983,highlights,O,B-Vulnerability
2983,the,O,I-Vulnerability
2983,danger,O,I-Vulnerability
2984,led,O,B-Organization
2984,cyberattacks,O,B-Vulnerability
2985,led,O,B-Organization
2985,cyberattacks,O,I-Vulnerability
2988,-,O,B-Vulnerability
2988,and,O,I-Vulnerability
2988,",",O,I-Vulnerability
2988,as,O,I-Vulnerability
2989,is,B-DiscoverVulnerability,O
2989,formalizing,I-DiscoverVulnerability,O
2993,#cyberattacks,O,I-Vulnerability
2994,led,O,B-Organization
2994,cyberattacks,O,I-Vulnerability
2995,led,O,B-Organization
2995,cyberattacks,O,I-Vulnerability
2996,led,O,B-Organization
2996,cyberattacks,O,I-Vulnerability
2997,led,O,B-Organization
2997,cyberattacks,O,I-Vulnerability
2998,led,O,B-Organization
2998,cyberattacks,O,I-Vulnerability
2999,led,O,B-Organization
2999,cyberattacks,O,B-Vulnerability
3006,led,O,B-Organization
3006,cyberattacks,O,I-Vulnerability
3012,-,O,B-Vulnerability
3012,and,O,I-Vulnerability
3012,",",O,I-Vulnerability
3012,as,O,I-Vulnerability
3014,WAF,O,B-CVE
3020,repairs,B-PatchVulnerability,O
3020,vulnerability,O,B-Organization
3020,caused,O,B-Vulnerability
3020,iOS,O,I-Vulnerability
3020,devices,O,I-Vulnerability
3020,dial,O,B-Device
3020,911,O,I-Device
3037,fixes,B-PatchVulnerability,O
3037,.,O,B-Vulnerability
3038,You,O,I-Vulnerability
3039,Execute,O,I-Software
3046,fixes,B-PatchVulnerability,O
3047,Today,O,I-Vulnerability
3053,led,O,B-Organization
3053,cyberattacks,O,I-Vulnerability
3058,led,O,B-Organization
3058,cyberattacks,O,I-Vulnerability
3061,Vuln,O,I-Person
3063,led,O,B-Organization
3063,cyberattacks,O,I-Vulnerability
3065,led,O,B-Organization
3065,cyberattacks,O,I-Vulnerability
3069,led,O,B-Organization
3069,cyberattacks,O,I-Vulnerability
3070,led,O,B-Organization
3070,cyberattacks,O,I-Vulnerability
3071,led,O,B-Organization
3071,cyberattacks,O,I-Vulnerability
3075,-,O,B-Vulnerability
3075,and,O,I-Vulnerability
3075,",",O,I-Vulnerability
3075,as,O,I-Vulnerability
3086,to,O,I-Vulnerability
3092,with,O,B-Vulnerability
3092,it,O,I-Vulnerability
3106,to,O,I-Vulnerability
3112,with,O,B-Vulnerability
3112,it,O,I-Vulnerability
3120,obscures,B-DiscoverVulnerability,O
3120,with,O,I-Person
3120,on,O,I-Vulnerability
3122,find,B-DiscoverVulnerability,O
3122,in,O,B-Person
3122,lung,O,B-Vulnerability
3122,cancer,O,I-Vulnerability
3127,fix,B-PatchVulnerability,O
3127,iOS,O,B-Vulnerability
3127,10,O,I-Vulnerability
3127,.,O,I-Vulnerability
3128,a,O,B-System
3128,perfect,O,I-System
3130,is,B-DiscoverVulnerability,O
3130,denying,I-DiscoverVulnerability,O
3130,reported,B-DiscoverVulnerability,O
3130,it,O,I-Vulnerability
3130,public,I-DiscoverVulnerability,O
3131,affects,B-DiscoverVulnerability,O
3131,over,O,I-Vulnerability
3131,"840,000",O,I-Vulnerability
3131,Cisco,O,I-Vulnerability
3132,w/Childhood,O,B-Device
3132,abuse,O,I-Device
3140,has,B-PatchVulnerability,O
3140,released,I-PatchVulnerability,O
3140,updates,O,B-Organization
3140,address,B-PatchVulnerability,O
3140,a,O,B-Patch
3140,vulnerability,O,I-Patch
3140,products,O,B-Vulnerability
3140,|,O,I-Vulnerability
3141,#,O,B-Device
3141,0daytoday,O,I-Device
3143,find,B-DiscoverVulnerability,O
3143,in,O,B-Person
3143,lung,O,B-Vulnerability
3143,cancer,O,I-Vulnerability
3149,obscures,B-DiscoverVulnerability,O
3149,with,O,I-Person
3149,on,O,I-Vulnerability
3152,find,B-DiscoverVulnerability,O
3152,in,O,B-Person
3152,lung,O,B-Vulnerability
3152,cancer,O,I-Vulnerability
3161,2016,O,I-Person
3161,and,O,I-Person
3164,view,O,B-CVE
3174,Find,B-DiscoverVulnerability,O
3176,Vulnerability,O,B-Vulnerability
3176,Vulnerability,O,B-Vulnerability
3176,Vulnerability,O,B-Vulnerability
3176,Vulnerability,O,B-Vulnerability
3176,Vulnerability,O,B-Vulnerability
3176,Vulnerability,O,B-Vulnerability
3176,Vulnerability,O,B-Vulnerability
3177,El,O,B-Vulnerability
3182,:,O,I-Vulnerability
3189,obscures,B-DiscoverVulnerability,O
3201,was,B-DiscoverVulnerability,B-Vulnerability
3201,reported,I-DiscoverVulnerability,I-Vulnerability
3201,for,O,I-Vulnerability
3216,patch,B-PatchVulnerability,O
3216,exposing,O,B-Vulnerability
3216,it,O,I-Vulnerability
3219,maize,O,I-Vulnerability
3247,obscures,B-DiscoverVulnerability,O
3252,view,B-DiscoverVulnerability,O
3252,deserialization,O,B-Person
3252,Mike,O,I-Vulnerability
3253,by,O,B-Person
3266,obscures,B-DiscoverVulnerability,O
3281,view,B-DiscoverVulnerability,O
3281,deserialization,O,B-Person
3281,by,O,I-Vulnerability
3281,Mike,O,I-Vulnerability
3287,deserialization,O,B-Person
3287,:,O,I-Vulnerability
3287,CVE-2016-5019,O,I-Vulnerability
3300,found,B-DiscoverVulnerability,O
3308,bounty,O,B-Organization
3308,fix,B-PatchVulnerability,O
3308,bug,O,B-Vulnerability
3308,bounty,O,I-Vulnerability
3315,obscures,B-DiscoverVulnerability,O
3318,AsyncOS,O,I-Vulnerability
3332,4G,O,I-Vulnerability
3339,Discovered,B-DiscoverVulnerability,O
3340,Discovered,B-DiscoverVulnerability,O
3342,.,O,B-System
3343,Hot,O,I-System
3343,take,O,I-System
3343,:,O,I-System
3349,obscures,B-DiscoverVulnerability,O
3354,Hacker,O,I-Vulnerability
3354,extract,O,B-Person
3354,important,O,I-Person
3355,passcode,O,B-Data
3355,bypassed,O,I-Data
3357,view,B-DiscoverVulnerability,O
3357,deserialization,O,B-Person
3357,by,O,I-Vulnerability
3357,Mike,O,I-Vulnerability
3365,Iver,O,I-Organization
3365,obscures,B-DiscoverVulnerability,I-Organization
3365,with,O,I-Person
3369,obscures,B-DiscoverVulnerability,O
3369,with,O,I-Person
3370,obscures,B-DiscoverVulnerability,O
3371,obscures,B-DiscoverVulnerability,O
3372,obscures,B-DiscoverVulnerability,O
3373,obscures,B-DiscoverVulnerability,O
3374,obscures,B-DiscoverVulnerability,O
3375,obscures,B-DiscoverVulnerability,O
3377,obscures,B-DiscoverVulnerability,O
3378,obscures,B-DiscoverVulnerability,O
3382,obscures,B-DiscoverVulnerability,O
3388,metasploit,O,I-Vulnerability
3398,obscures,B-DiscoverVulnerability,O
3405,obscures,B-DiscoverVulnerability,O
3406,obscures,B-DiscoverVulnerability,O
3407,obscures,B-DiscoverVulnerability,O
3408,obscures,B-DiscoverVulnerability,O
3408,with,O,I-Person
3410,obscures,B-DiscoverVulnerability,O
3412,obscures,B-DiscoverVulnerability,O
3414,confer,B-DiscoverVulnerability,O
3416,Comments,O,B-System
3418,obscures,B-DiscoverVulnerability,O
3419,obscures,B-DiscoverVulnerability,O
3420,obscures,B-DiscoverVulnerability,O
3421,obscures,B-DiscoverVulnerability,O
3422,obscures,B-DiscoverVulnerability,O
3423,obscures,B-DiscoverVulnerability,O
3424,assess,B-DiscoverVulnerability,O
3424,episode,O,I-Vulnerability
3425,issued,B-DiscoverVulnerability,O
3427,obscures,B-DiscoverVulnerability,O
3429,Discussion,O,B-System
3432,obscures,B-DiscoverVulnerability,O
3432,with,O,I-Person
3434,obscures,B-DiscoverVulnerability,O
3436,obscures,B-DiscoverVulnerability,O
3436,with,O,I-Person
3436,on,O,I-Vulnerability
3437,obscures,B-DiscoverVulnerability,O
3438,obscures,B-DiscoverVulnerability,O
3441,obscures,B-DiscoverVulnerability,O
3443,obscures,B-DiscoverVulnerability,O
3444,obscures,B-DiscoverVulnerability,O
3444,on,O,I-Vulnerability
3445,obscures,B-DiscoverVulnerability,O
3447,obscures,B-DiscoverVulnerability,O
3448,obscures,B-DiscoverVulnerability,O
3449,obscures,B-DiscoverVulnerability,O
3451,obscures,B-DiscoverVulnerability,O
3453,obscures,B-DiscoverVulnerability,O
3454,obscures,B-DiscoverVulnerability,O
3455,obscures,B-DiscoverVulnerability,O
3456,obscures,B-DiscoverVulnerability,O
3458,obscures,B-DiscoverVulnerability,O
3459,obscures,B-DiscoverVulnerability,O
3460,:,O,I-Vulnerability
3462,obscures,B-DiscoverVulnerability,O
3463,obscures,B-DiscoverVulnerability,O
3465,obscures,B-DiscoverVulnerability,O
3466,obscures,B-DiscoverVulnerability,O
3468,obscures,B-DiscoverVulnerability,O
3469,obscures,B-DiscoverVulnerability,O
3471,obscures,B-DiscoverVulnerability,O
3473,obscures,B-DiscoverVulnerability,O
3474,obscures,B-DiscoverVulnerability,O
3475,obscures,B-DiscoverVulnerability,O
3476,obscures,B-DiscoverVulnerability,O
3477,view,B-DiscoverVulnerability,B-CVE
3477,deserialization,O,B-Person
3477,security,O,I-Person
3477,Posted,O,I-Vulnerability
3477,by,O,I-Vulnerability
3477,Mike,O,I-Vulnerability
3478,obscures,B-DiscoverVulnerability,O
3479,obscures,B-DiscoverVulnerability,O
3480,obscures,B-DiscoverVulnerability,O
3481,obscures,B-DiscoverVulnerability,O
3484,obscures,B-DiscoverVulnerability,O
3485,obscures,B-DiscoverVulnerability,O
3487,obscures,B-DiscoverVulnerability,O
3488,obscures,B-DiscoverVulnerability,O
3489,obscures,B-DiscoverVulnerability,O
3489,vulnerability,O,I-Person
3489,with,O,I-Person
3490,obscures,B-DiscoverVulnerability,O
3491,obscures,B-DiscoverVulnerability,O
3494,obscures,B-DiscoverVulnerability,O
3495,obscures,B-DiscoverVulnerability,O
3496,obscures,B-DiscoverVulnerability,O
3497,obscures,B-DiscoverVulnerability,O
3498,obscures,B-DiscoverVulnerability,O
3499,obscures,B-DiscoverVulnerability,O
3500,obscures,B-DiscoverVulnerability,O
3501,with,O,I-Organization
3502,obscures,B-DiscoverVulnerability,O
3503,obscures,B-DiscoverVulnerability,O
3504,obscures,B-DiscoverVulnerability,O
3505,obscures,B-DiscoverVulnerability,O
3506,obscures,B-DiscoverVulnerability,O
3507,obscures,B-DiscoverVulnerability,O
3508,obscures,B-DiscoverVulnerability,O
3509,obscures,B-DiscoverVulnerability,O
3510,obscures,B-DiscoverVulnerability,O
3511,obscures,B-DiscoverVulnerability,O
3511,with,O,I-Person
3511,on,O,I-Vulnerability
3512,obscures,B-DiscoverVulnerability,O
3513,obscures,B-DiscoverVulnerability,O
3513,with,O,I-Person
3514,obscures,B-DiscoverVulnerability,O
3515,obscures,B-DiscoverVulnerability,O
3516,find,B-DiscoverVulnerability,O
3517,Assessments,O,I-Vulnerability
3517,Sr,O,I-Vulnerability
3518,obscures,B-DiscoverVulnerability,O
3520,obscures,B-DiscoverVulnerability,O
3521,released,B-PatchVulnerability,O
3521,security,O,B-Organization
3521,after,O,B-Patch
3521,patch,O,I-Patch
3521,created,O,I-Patch
3521,vulnerability,O,I-Patch
3521,#OpenSSL,O,B-Patch
3522,vuls,O,B-Vulnerability
3523,obscures,B-DiscoverVulnerability,O
3524,obscures,B-DiscoverVulnerability,O
3526,obscures,B-DiscoverVulnerability,O
3553,exploitable,O,I-Vulnerability
3553,through,O,I-Vulnerability
3553,system,O,B-System
3553,call,O,I-System
3557,has,B-PatchVulnerability,O
3557,released,I-PatchVulnerability,O
3557,updat,O,B-Organization
3558,threatmeter,O,B-Patch
3564,the,O,I-Capabilities
3564,intent,O,I-Capabilities
3585,Patched,B-PatchVulnerability,O
3589,affected,B-DiscoverVulnerability,O
3599,a,O,B-Software
3599,restriction,O,I-Software
3599,before,O,B-Software
3599,11.0.17,O,I-Software
3599,...,O,B-Software
3600,Macintosh,O,B-Software
3600,Execute,O,I-Software
3600,Code,O,I-Software
3600,has,B-PatchVulnerability,O
3600,released,I-PatchVulnerability,O
3600,updates,O,B-Organization
