"","ID","word","nugget","argument","Attack"
"8996",2975,"the","O","B-Time","Ransom"
"8997",2975,"first","O","I-Time","Ransom"
"8998",2975,"three","O","I-Time","Ransom"
"8999",2975,"months","O","I-Time","Ransom"
"9000",2975,"of","O","I-Time","Ransom"
"9001",2975,"2016","O","I-Time","Ransom"
"9002",2975,"$","O","B-Money","Ransom"
"9003",2975,"24","O","I-Money","Ransom"
"9004",2975,"2015","O","B-Time","Ransom"
"9005",6866,"RansomwareTraditional","O","B-Data","Ransom"
"9006",6866,"data","O","I-Data","Ransom"
"9007",6866,"breaches","B-Databreach","O","Databreach"
"9008",6866,"stolen","O","B-Data","Databreach"
"9009",6866,"records","O","I-Data","Databreach"
"9010",9539,"ransom","B-Ransom","O","Ransom"
"9011",9539,"the","B-Ransom","O","Ransom"
"9012",9539,"data","I-Ransom","O","Ransom"
"9013",9539,"being","I-Ransom","O","Ransom"
"9014",9539,"ransomed","I-Ransom","O","Ransom"
"9015",11100,"early","O","B-Time","Ransom"
"9016",11100,"2016","O","I-Time","Ransom"
"9017",11100,"data","O","B-Person","Ransom"
"9018",11100,"extortionists","O","I-Person","Ransom"
"9019",11100,"post","B-Databreach","O","Databreach"
"9020",11100,"sensitive","O","B-Data","Databreach"
"9021",11100,"stolen","O","I-Data","Databreach"
"9022",11100,"data","O","I-Data","Databreach"
"9023",11100,"payment","B-Ransom","O","Ransom"
"9024",11100,"demands","I-Ransom","O","Ransom"
"9025",11100,"sell","O","B-Purpose","Ransom"
"9026",11100,"the","O","I-Purpose","Ransom"
"9027",11100,"stolen","O","I-Purpose","Ransom"
"9028",11100,"data","O","I-Purpose","Ransom"
"9029",306,"Criminals","O","B-Person","Ransom"
"9030",306,"steal","O","B-Purpose","Ransom"
"9031",306,"money","O","I-Purpose","Ransom"
"9032",306,"Netflix","O","B-Person","Ransom"
"9033",306,"customers","O","I-Person","Ransom"
"9034",306,"a","B-Phishing","O","Phishing"
"9035",306,"sophisticated","I-Phishing","O","Phishing"
"9036",306,"new","I-Phishing","O","Phishing"
"9037",306,"scam","I-Phishing","O","Phishing"
"9038",1305,"Subscribers","O","B-Person","Phishing"
"9039",1305,"are","B-Phishing","O","Phishing"
"9040",1305,"being","I-Phishing","O","Phishing"
"9041",1305,"sent","I-Phishing","O","Phishing"
"9042",1305,"convincing","O","B-File","Phishing"
"9043",1305,"fake","O","I-File","Phishing"
"9044",1305,"emails","O","I-File","Phishing"
"9045",1305,"asking","O","B-Capabilities","Phishing"
"9046",1305,"them","O","I-Capabilities","Phishing"
"9047",1305,"to","O","I-Capabilities","Phishing"
"9048",1305,"update","O","I-Capabilities","Phishing"
"9049",1305,"their","O","I-Capabilities","Phishing"
"9050",1305,"payment","O","I-Capabilities","Phishing"
"9051",1305,"information","O","I-Capabilities","Phishing"
"9052",2304,"they","O","B-File","Phishing"
"9053",2304,"look","B-Phishing","O","Phishing"
"9054",2304,"to","I-Phishing","O","Phishing"
"9055",2304,"be","I-Phishing","O","Phishing"
"9056",2304,"Netflix","O","B-Organization","Phishing"
"9057",2304,"they","O","B-File","Phishing"
"9058",2304,"criminals","O","B-Person","Phishing"
"9059",2304,"scammers","O","B-Person","Phishing"
"9060",6242,"This","O","B-Website","Phishing"
"9061",6242,"link","O","I-Website","Phishing"
"9062",6242,"you","O","B-Person","Phishing"
"9063",6242,"a","O","B-Website","Phishing"
"9064",6242,"fake-designed","O","I-Website","Phishing"
"9065",6242,"site","O","I-Website","Phishing"
"9066",6242,"look","B-Phishing","O","Phishing"
"9067",6242,"like","I-Phishing","O","Phishing"
"9068",6242,"Netflix","O","B-Organization","Phishing"
"9069",6242,"scammers","O","B-Person","Phishing"
"9070",7182,"consumers","O","B-Person","Phishing"
"9071",7182,"take","B-Phishing","O","Phishing"
"9072",7182,"the","I-Phishing","O","Phishing"
"9073",7182,"bait","I-Phishing","O","Phishing"
"9074",8097,"Scammers","O","B-Person","Phishing"
"9075",8097,"use","O","B-Purpose","Phishing"
"9076",8097,"your","O","I-Purpose","Phishing"
"9077",8097,"information","O","I-Purpose","Phishing"
"9078",8097,"to","O","I-Purpose","Phishing"
"9079",8097,"steal","O","I-Purpose","Phishing"
"9080",8097,"your","O","I-Purpose","Phishing"
"9081",8097,"money","O","I-Purpose","Phishing"
"9082",8097,",","O","I-Purpose","Phishing"
"9083",8097,"your","O","I-Purpose","Phishing"
"9084",8979,"They","O","B-Person","Phishing"
"9085",8979,"use","B-Phishing","O","Phishing"
"9086",8979,"phishing","O","B-File","Phishing"
"9087",8979,"emails","O","I-File","Phishing"
"9088",8979,"get","O","B-Purpose","Phishing"
"9089",8979,"access","O","I-Purpose","Phishing"
"9090",8979,"to","O","I-Purpose","Phishing"
"9091",8979,"your","O","I-Purpose","Phishing"
"9092",8979,"computer","O","I-Purpose","Phishing"
"9093",8979,"or","O","I-Purpose","Phishing"
"9094",8979,"network","O","I-Purpose","Phishing"
"9095",9819,"click","O","B-Capabilities","Phishing"
"9096",9819,"on","O","I-Capabilities","Phishing"
"9097",9819,"a","O","I-Capabilities","Phishing"
"9098",9819,"link","O","I-Capabilities","Phishing"
"9099",9819,"install","O","B-Purpose","Phishing"
"9100",9819,"ransomware","O","I-Purpose","Phishing"
"9101",9819,"or","O","I-Purpose","Phishing"
"9102",9819,"other","O","I-Purpose","Phishing"
"9103",9819,"programs","O","I-Purpose","Phishing"
"9104",9819,"lock","O","B-Purpose","Phishing"
"9105",9819,"you","O","I-Purpose","Phishing"
"9106",9819,"out","O","I-Purpose","Phishing"
"9107",9819,"of","O","I-Purpose","Phishing"
"9108",9819,"your","O","I-Purpose","Phishing"
"9109",9819,"data","O","I-Purpose","Phishing"
"9110",4830,"a","O","B-Vulnerability","Phishing"
"9111",4830,"bug","O","I-Vulnerability","Phishing"
"9112",4830,"the","O","B-Software","Phishing"
"9113",4830,"app","O","I-Software","Phishing"
"9114",4830,"crash","O","B-Capabilities","Phishing"
"9115",4830,"the","O","I-Capabilities","Phishing"
"9116",4830,"phone","O","I-Capabilities","Phishing"
"9117",5806,"reports","B-DiscoverVulnerability","O","DiscoverVulnerability"
"9118",5806,"the","O","B-Version","DiscoverVulnerability"
"9119",5806,"latest","O","I-Version","DiscoverVulnerability"
"9120",5806,"iOS","O","I-Version","DiscoverVulnerability"
"9121",5806,"10","O","I-Version","DiscoverVulnerability"
"9122",6753,"crash","O","B-Capabilities","DiscoverVulnerability"
"9123",6753,"their","O","I-Capabilities","DiscoverVulnerability"
"9124",6753,"phones","O","I-Capabilities","DiscoverVulnerability"
"9125",6753,"within","O","I-Capabilities","DiscoverVulnerability"
"9126",6753,"minutes","O","I-Capabilities","DiscoverVulnerability"
"9127",312,"Scammers","O","B-Person","DiscoverVulnerability"
"9128",312,"trick","B-Phishing","O","Phishing"
"9129",312,"Australians","O","B-Person","Phishing"
"9130",312,"handing","O","B-Purpose","Phishing"
"9131",312,"over","O","I-Purpose","Phishing"
"9132",312,"their","O","I-Purpose","Phishing"
"9133",312,"personal","O","I-Purpose","Phishing"
"9134",312,"details","O","I-Purpose","Phishing"
"9135",312,"the","O","B-Capabilities","Phishing"
"9136",312,"promise","O","I-Capabilities","Phishing"
"9137",312,"of","O","I-Capabilities","Phishing"
"9138",312,"a","O","I-Capabilities","Phishing"
"9139",312,"tax","O","I-Capabilities","Phishing"
"9140",312,"refund","O","I-Capabilities","Phishing"
"9141",312,"a","O","B-File","Phishing"
"9142",312,"fake","O","I-File","Phishing"
"9143",312,"myGov","O","I-File","Phishing"
"9144",312,"form","O","I-File","Phishing"
"9145",3309,"Scammers","O","B-Person","Phishing"
"9146",3309,"used","O","B-Capabilities","Phishing"
"9147",3309,"the","O","I-Capabilities","Phishing"
"9148",3309,"promise","O","I-Capabilities","Phishing"
"9149",3309,"of","O","I-Capabilities","Phishing"
"9150",3309,"a","O","I-Capabilities","Phishing"
"9151",3309,"tax","O","I-Capabilities","Phishing"
"9152",3309,"refund","O","I-Capabilities","Phishing"
"9153",3309,"trick","B-Phishing","O","Phishing"
"9154",3309,"people","O","B-Person","Phishing"
"9155",3309,"sharing","O","B-Purpose","Phishing"
"9156",3309,"their","O","I-Purpose","Phishing"
"9157",3309,"personal","O","I-Purpose","Phishing"
"9158",3309,"information","O","I-Purpose","Phishing"
"9159",3309,"download","O","B-Purpose","Phishing"
"9160",3309,"malware","O","I-Purpose","Phishing"
"9161",4302,"The","O","B-File","Phishing"
"9162",4302,"phishing","O","I-File","Phishing"
"9163",4302,"email","O","I-File","Phishing"
"9164",4302,"claims","B-Phishing","O","Phishing"
"9165",4302,"to","I-Phishing","O","Phishing"
"9166",4302,"come","I-Phishing","O","Phishing"
"9167",4302,"from","I-Phishing","O","Phishing"
"9168",4302,"myGov","O","B-Organization","Phishing"
"9169",4302,"the","O","B-File","Phishing"
"9170",4302,"myGov","O","I-File","Phishing"
"9171",4302,"logo","O","I-File","Phishing"
"9172",5283,"click","O","B-Capabilities","Phishing"
"9173",5283,"on","O","I-Capabilities","Phishing"
"9174",5283,"a","O","I-Capabilities","Phishing"
"9175",5283,"link","O","I-Capabilities","Phishing"
"9176",6248,"The","O","B-Website","Phishing"
"9177",6248,"link","O","I-Website","Phishing"
"9178",6248,"leads","B-Phishing","O","Phishing"
"9179",6248,"fake","O","B-File","Phishing"
"9180",6248,"tax","O","I-File","Phishing"
"9181",6248,"refund","O","I-File","Phishing"
"9182",6248,"claim","B-Phishing","O","Phishing"
"9183",6248,"form","I-Phishing","O","Phishing"
"9184",6248,"asking","O","B-Purpose","Phishing"
"9185",6248,"for","O","I-Purpose","Phishing"
"9186",6248,"personal","O","I-Purpose","Phishing"
"9187",6248,"details","O","I-Purpose","Phishing"
"9188",10614,"Earlier","O","B-Time","Phishing"
"9189",10614,"this","O","I-Time","Phishing"
"9190",10614,"month","O","I-Time","Phishing"
"9191",10614,"scammers","O","B-Person","Phishing"
"9192",10614,"used","O","B-Capabilities","Phishing"
"9193",10614,"a","O","I-Capabilities","Phishing"
"9194",10614,"cloned","O","I-Capabilities","Phishing"
"9195",10614,"version","O","I-Capabilities","Phishing"
"9196",10614,"myGov","O","B-Website","Phishing"
"9197",10614,"website","O","I-Website","Phishing"
"9198",10614,"lure","B-Phishing","O","Phishing"
"9199",10614,"victims","O","B-Person","Phishing"
"9200",10614,"a","O","B-File","Phishing"
"9201",10614,"phishing","O","I-File","Phishing"
"9202",10614,"email","O","I-File","Phishing"
"9203",2338,"the","O","B-Person","Phishing"
"9204",2338,"crooks","O","I-Person","Phishing"
"9205",2338,"using","O","B-Capabilities","Phishing"
"9206",2338,"text","O","I-Capabilities","Phishing"
"9207",2338,"messages","O","I-Capabilities","Phishing"
"9208",2338,",","O","I-Capabilities","Phishing"
"9209",2338,"pop-ups","O","I-Capabilities","Phishing"
"9210",2338,"and","O","I-Capabilities","Phishing"
"9211",2338,"phony","O","I-Capabilities","Phishing"
"9212",2338,"Facebook","O","I-Capabilities","Phishing"
"9213",2338,"lure","B-Phishing","O","Phishing"
"9214",2338,"their","O","B-Person","Phishing"
"9215",2338,"victims","O","I-Person","Phishing"
"9216",9012,"Scammers","O","B-Person","Phishing"
"9217",9012,"are","B-Phishing","O","Phishing"
"9218",9012,"creating","I-Phishing","O","Phishing"
"9219",9012,"bogus","O","B-Website","Phishing"
"9220",9012,"websites","O","I-Website","Phishing"
"9221",9012,"look","B-Phishing","O","Phishing"
"9222",9012,"like","I-Phishing","O","Phishing"
"9223",9012,"a","O","B-Website","Phishing"
"9224",9012,"legitimate","O","I-Website","Phishing"
"9225",9012,"lottery","O","I-Website","Phishing"
"9226",9012,"or","O","I-Website","Phishing"
"9227",9012,"sweepstakes","O","I-Website","Phishing"
"9228",9012,"site","O","I-Website","Phishing"
"9229",12025,"the","O","B-File","Phishing"
"9230",12025,"bogus","O","I-File","Phishing"
"9231",12025,"message","O","I-File","Phishing"
"9232",12025,"appears","B-Phishing","O","Phishing"
"9233",12025,"to","I-Phishing","O","Phishing"
"9234",12025,"be","I-Phishing","O","Phishing"
"9235",12025,"Publishers","O","B-Organization","Phishing"
"9236",12025,"Clearing","O","I-Organization","Phishing"
"9237",12025,"House","O","I-Organization","Phishing"
"9238",12025,"(","O","I-Organization","Phishing"
"9239",12025,"congratulating","O","B-Capabilities","Phishing"
"9240",12025,"you","O","I-Capabilities","Phishing"
"9241",12025,"on","O","I-Capabilities","Phishing"
"9242",12025,"winning","O","I-Capabilities","Phishing"
"9243",12025,"a","O","I-Capabilities","Phishing"
"9244",12025,"big","O","I-Capabilities","Phishing"
"9245",12025,"prize","O","I-Capabilities","Phishing"
"9246",14303,"The","O","B-Person","Phishing"
"9247",14303,"crooks","O","I-Person","Phishing"
"9248",14303,"impersonate","B-Phishing","O","Phishing"
"9249",14303,"Facebook","O","B-Person","Phishing"
"9250",14303,"founder","O","I-Person","Phishing"
"9251",14303,"Mark","O","I-Person","Phishing"
"9252",14303,"Zuckerberg","O","I-Person","Phishing"
"9253",14303,"their","O","B-File","Phishing"
"9254",14303,"phony","O","I-File","Phishing"
"9255",14303,"Messenger","O","I-File","Phishing"
"9256",14303,"messages","O","I-File","Phishing"
"9257",14594,"They","O","B-Person","Phishing"
"9258",14594,"post","B-Phishing","O","Phishing"
"9259",14594,"a","O","B-File","Phishing"
"9260",14594,"fake","O","I-File","Phishing"
"9261",14594,"profile","O","I-File","Phishing"
"9262",14594,"Zuckerberg","O","B-Person","Phishing"
"9263",14594,"Facebook","O","B-System","Phishing"
"9264",14843,"they","O","B-Person","Phishing"
"9265",14843,"send","B-Phishing","O","Phishing"
"9266",14843,"a","O","B-File","Phishing"
"9267",14843,"message","O","I-File","Phishing"
"9268",14843,"through","O","B-Capabilities","Phishing"
"9269",14843,"the","O","I-Capabilities","Phishing"
"9270",14843,"Facebook","O","I-Capabilities","Phishing"
"9271",14843,"messenger","O","I-Capabilities","Phishing"
"9272",14843,"system","O","I-Capabilities","Phishing"
"9273",15231,"Take","B-Phishing","O","Phishing"
"9274",15231,"the","I-Phishing","O","Phishing"
"9275",15231,"bait","I-Phishing","O","Phishing"
"9276",15231,"click","O","B-Capabilities","Phishing"
"9277",15231,"the","O","I-Capabilities","Phishing"
"9278",15231,"link","O","I-Capabilities","Phishing"
"9279",15231,"send","O","B-Purpose","Phishing"
"9280",15231,"money","O","I-Purpose","Phishing"
"9281",15759,"the","O","B-Person","Phishing"
"9282",15759,"scammers","O","I-Person","Phishing"
"9283",15759,"trick","B-Phishing","O","Phishing"
"9284",15759,"people","O","B-Person","Phishing"
"9285",15759,"out","O","B-Purpose","Phishing"
"9286",15759,"of","O","I-Purpose","Phishing"
"9287",15759,"their","O","I-Purpose","Phishing"
"9288",15759,"money","O","I-Purpose","Phishing"
"9289",665,"massive","B-Databreach","O","Databreach"
"9290",665,"data","I-Databreach","O","Databreach"
"9291",665,"dump","I-Databreach","O","Databreach"
"9292",1664,"France","O","B-GPE","Databreach"
"9293",1664,"leak","B-Databreach","O","Databreach"
"9294",1664,"emails","O","B-Data","Databreach"
"9295",1664,"Russian","O","B-Organization","Databreach"
"9296",1664,"hacks","B-Databreach","O","Databreach"
"9297",1664,"and","I-Databreach","O","Databreach"
"9298",1664,"leaks","I-Databreach","O","Databreach"
"9299",1664,"Hillary","O","B-Person","Databreach"
"9300",1664,"Clinton","O","I-Person","Databreach"
"9301",5629,"data","B-Databreach","O","Databreach"
"9302",5629,"dump","I-Databreach","O","Databreach"
"9303",5629,"48","O","B-Time","Databreach"
"9304",5629,"hours","O","I-Time","Databreach"
"9305",7510,"the","B-Databreach","O","Databreach"
"9306",7510,"data","I-Databreach","O","Databreach"
"9307",7510,"dump","I-Databreach","O","Databreach"
"9308",8417,"Macron","O","B-Organization","Databreach"
"9309",8417,"âs","O","I-Organization","Databreach"
"9310",8417,"political","O","I-Organization","Databreach"
"9311",8417,"hackers","O","B-Person","Databreach"
"9312",8417,"had","B-Databreach","O","Databreach"
"9313",8417,"compromised","I-Databreach","O","Databreach"
"9314",9288,"The","O","B-Organization","Databreach"
"9315",9288,"En","O","I-Organization","Databreach"
"9316",9288,"Marche","O","I-Organization","Databreach"
"9317",9288,"party","O","I-Organization","Databreach"
"9318",9288,"victim","O","B-Person","Databreach"
"9319",9288,"hacking","B-Databreach","O","Databreach"
"9320",9288,"internal","O","B-Data","Databreach"
"9321",9288,"information","O","I-Data","Databreach"
"9322",9288,"mails","O","B-Data","Databreach"
"9323",9288,"documents","O","B-Data","Databreach"
"9324",9288,"accounting","O","B-Data","Databreach"
"9325",9288,"contracts","O","B-Data","Databreach"
"9326",9288,"broadcast","O","B-Purpose","Databreach"
"9327",9288,"this","O","B-Time","Databreach"
"9328",9288,"evening","O","I-Time","Databreach"
"9329",10116,"The","O","B-Data","Databreach"
"9330",10116,"files","O","I-Data","Databreach"
"9331",10116,"obtained","B-Databreach","O","Databreach"
"9332",10116,"a","O","B-Time","Databreach"
"9333",10116,"few","O","I-Time","Databreach"
"9334",10116,"weeks","O","I-Time","Databreach"
"9335",10116,"ago","O","I-Time","Databreach"
"9336",10116,"hacking","B-Databreach","O","Databreach"
"9337",10116,"professional","O","B-PII","Databreach"
"9338",10116,"and","O","I-PII","Databreach"
"9339",10116,"personal","O","I-PII","Databreach"
"9340",10116,"email","O","I-PII","Databreach"
"9341",10116,"accounts","O","I-PII","Databreach"
"9342",10116,"members","O","B-Person","Databreach"
"9343",11592,"a","O","B-Website","Databreach"
"9344",11592,"phishing","O","I-Website","Databreach"
"9345",11592,"domain","O","I-Website","Databreach"
"9346",11592,"the","O","B-Organization","Databreach"
"9347",11592,"hacker","O","I-Organization","Databreach"
"9348",11592,"group","O","I-Organization","Databreach"
"9349",11592,"March","O","B-Time","Databreach"
"9350",11592,"impersonating","B-Phishing","O","Phishing"
"9351",11592,"the","O","B-Website","Phishing"
"9352",11592,"site","O","I-Website","Phishing"
"9353",11592,"En","O","B-Organization","Phishing"
"9354",11592,"March","O","I-Organization","Phishing"
"9355",13706,"the","B-Databreach","O","Databreach"
"9356",13706,"data","I-Databreach","O","Databreach"
"9357",13706,"dump","I-Databreach","O","Databreach"
"9358",3596,"The","B-Databreach","O","Databreach"
"9359",3596,"breach","I-Databreach","O","Databreach"
"9360",3596,"hackers","O","B-Person","Databreach"
"9361",3596,"stealing","B-Databreach","O","Databreach"
"9362",3596,"information","O","B-Data","Databreach"
"9363",3596,"companies","O","B-Organization","Databreach"
"9364",3596,"specialize","O","B-Capabilities","Databreach"
"9365",3596,"in","O","I-Capabilities","Databreach"
"9366",3596,"surveillance","O","I-Capabilities","Databreach"
"9367",3596,"or","O","I-Capabilities","Databreach"
"9368",3596,"hacking","O","I-Capabilities","Databreach"
"9369",3596,"technologies","O","I-Capabilities","Databreach"
"9370",4587,"Cellebrite","O","B-Organization","Databreach"
"9371",4587,"an","O","B-Organization","Databreach"
"9372",4587,"Israeli","O","I-Organization","Databreach"
"9373",4587,"company","O","I-Organization","Databreach"
"9374",4587,"rip","B-Databreach","O","Databreach"
"9375",4587,"data","I-Databreach","O","Databreach"
"9376",4587,"thousands","O","B-Number","Databreach"
"9377",4587,"different","O","B-Device","Databreach"
"9378",4587,"models","O","I-Device","Databreach"
"9379",4587,"of","O","I-Device","Databreach"
"9380",4587,"mobile","O","I-Device","Databreach"
"9381",4587,"phones","O","I-Device","Databreach"
"9382",11538,"the","O","B-Person","Databreach"
"9383",11538,"hacker","O","I-Person","Databreach"
"9384",11538,"the","O","B-Data","Databreach"
"9385",11538,"files","O","I-Data","Databreach"
"9386",11538,"the","O","B-Data","Databreach"
"9387",11538,"data","O","I-Data","Databreach"
"9388",11538,"have","B-Databreach","O","Databreach"
"9389",11538,"been","I-Databreach","O","Databreach"
"9390",11538,"pulled","I-Databreach","O","Databreach"
"9391",11538,"Cellebrite","O","B-System","Databreach"
"9392",11538,"servers","O","I-System","Databreach"
"9393",11538,"last","O","B-Time","Databreach"
"9394",11538,"year","O","I-Time","Databreach"
"9395",15411,"Gamma","O","B-Organization","Databreach"
"9396",15411,"intrusion","O","B-Malware","Databreach"
"9397",15411,"software","O","I-Malware","Databreach"
"9398",15411,"remotely","O","B-Capabilities","Databreach"
"9399",15411,"switch","O","I-Capabilities","Databreach"
"9400",15411,"on","O","I-Capabilities","Databreach"
"9401",15411,"a","O","I-Capabilities","Databreach"
"9402",15411,"target","O","I-Capabilities","Databreach"
"9403",15411,"'s","O","I-Capabilities","Databreach"
"9404",15411,"siphon","B-Databreach","O","Databreach"
"9405",15411,"off","I-Databreach","O","Databreach"
"9406",15411,"their","O","B-Data","Databreach"
"9407",15411,"emails","O","I-Data","Databreach"
"9408",15523,"PhineasFisher","O","B-Organization","Databreach"
"9409",15523,"Italian","O","B-Organization","Databreach"
"9410",15523,"company","O","I-Organization","Databreach"
"9411",15523,"Hacking","O","I-Organization","Databreach"
"9412",15523,"Team","O","I-Organization","Databreach"
"9413",15523,"published","B-Databreach","O","Databreach"
"9414",15523,"a","O","B-Data","Databreach"
"9415",15523,"trove","O","I-Data","Databreach"
"9416",15523,"of","O","I-Data","Databreach"
"9417",15523,"emails","O","I-Data","Databreach"
"9418",15523,"internal","O","B-Data","Databreach"
"9419",15523,"documents","O","I-Data","Databreach"
"9420",15523,"the","O","B-Organization","Databreach"
"9421",15523,"company","O","I-Organization","Databreach"
"9422",15624,"Cellebrite","O","B-Organization","Databreach"
"9423",15624,"breach","B-Databreach","O","Databreach"
"9424",15624,"hacker","O","B-Person","Databreach"
"9425",15624,"dumped","B-Databreach","O","Databreach"
"9426",15624,"files","O","B-Data","Databreach"
"9427",12881,"People","O","B-Organization","Databreach"
"9428",12881,"'s","O","I-Organization","Databreach"
"9429",12881,"Liberation","O","I-Organization","Databreach"
"9430",12881,"China","O","B-GPE","Databreach"
"9431",12881,"American","O","B-Organization","Databreach"
"9432",12881,"corporations","O","I-Organization","Databreach"
"9433",12881,"computers","O","B-Device","Databreach"
"9434",12881,"steal","B-Databreach","O","Databreach"
"9435",12881,"trade","O","B-Data","Databreach"
"9436",12881,"secrets","O","I-Data","Databreach"
"9437",13365,"they","O","B-Person","Databreach"
"9438",13365,"stole","B-Databreach","O","Databreach"
"9439",13365,"the","O","B-Data","Databreach"
"9440",13365,"pricing","O","I-Data","Databreach"
"9441",13365,"information","O","I-Data","Databreach"
"9442",13365,"a","O","B-Organization","Databreach"
"9443",13365,"solar","O","I-Organization","Databreach"
"9444",13365,"company","O","I-Organization","Databreach"
"9445",13365,"price-dump","O","B-Purpose","Databreach"
"9446",13785,"they","O","B-Organization","Databreach"
"9447",13785,"stole","B-Databreach","O","Databreach"
"9448",13785,"the","O","B-Data","Databreach"
"9449",13785,"litigation","O","I-Data","Databreach"
"9450",13785,"strategy","O","I-Data","Databreach"
"9451",13785,"the","O","B-Organization","Databreach"
"9452",13785,"solar","O","I-Organization","Databreach"
"9453",13785,"company","O","I-Organization","Databreach"
"9454",14155,"bring","O","B-Purpose","Databreach"
"9455",14155,"down","O","I-Purpose","Databreach"
"9456",14155,"the","O","I-Purpose","Databreach"
"9457",14155,"solar","O","I-Purpose","Databreach"
"9458",14155,"companies","O","I-Purpose","Databreach"
"9459",14155,"'","O","I-Purpose","Databreach"
"9460",14472,"Hackers","O","B-Person","Databreach"
"9461",14472,"break","O","B-Capabilities","Databreach"
"9462",14472,"into","O","I-Capabilities","Databreach"
"9463",14472,"systems","O","I-Capabilities","Databreach"
"9464",14472,"bring","O","B-Capabilities","Databreach"
"9465",14472,"them","O","I-Capabilities","Databreach"
"9466",14472,"to","O","I-Capabilities","Databreach"
"9467",14472,"a","O","I-Capabilities","Databreach"
"9468",14472,"halt","O","I-Capabilities","Databreach"
"9469",14472,"the","O","B-Person","Databreach"
"9470",14472,"victims","O","I-Person","Databreach"
"9471",14472,"ransom","B-Ransom","O","Ransom"
"9472",14472,"payments","I-Ransom","O","Ransom"
"9473",105,"State-owned","O","B-Organization","Ransom"
"9474",105,"computers","O","B-Device","Ransom"
"9475",105,"Colorado","O","B-GPE","Ransom"
"9476",105,"held","B-Ransom","O","Ransom"
"9477",105,"for","I-Ransom","O","Ransom"
"9478",105,"ransom","I-Ransom","O","Ransom"
"9479",1104,"Colorado","O","B-Organization","Ransom"
"9480",1104,"Department","O","I-Organization","Ransom"
"9481",1104,"of","O","I-Organization","Ransom"
"9482",1104,"Transportation","O","I-Organization","Ransom"
"9483",1104,"computers","O","B-Device","Ransom"
"9484",1104,"infected","O","B-Capabilities","Ransom"
"9485",1104,"with","O","I-Capabilities","Ransom"
"9486",1104,"ransomware","O","I-Capabilities","Ransom"
"9487",1104,"Wednesday","O","B-Time","Ransom"
"9488",4095,"The","O","B-Malware","Ransom"
"9489",4095,"ransomware","O","I-Malware","Ransom"
"9490",4095,"demanded","B-Ransom","O","Ransom"
"9491",4095,"a","I-Ransom","O","Ransom"
"9492",4095,"payment","I-Ransom","O","Ransom"
"9493",4095,"in","O","B-PaymentMethod","Ransom"
"9494",4095,"bitcoin","O","I-PaymentMethod","Ransom"
"9495",5076,"The","O","B-Organization","Ransom"
"9496",5076,"state","O","I-Organization","Ransom"
"9497",5076,"they","O","B-Organization","Ransom"
"9498",5076,"paid","B-Ransom","O","Ransom"
"9499",5076,"ransomware","O","B-Person","Ransom"
"9500",5076,"criminals","O","I-Person","Ransom"
"9501",11862,"51,000","O","B-Money","Ransom"
"9502",811,"ransomware","O","B-Malware","Ransom"
"9503",811,"disguised","B-Phishing","O","Phishing"
"9504",811,"as","I-Phishing","O","Phishing"
"9505",811,"a","O","B-Software","Phishing"
"9506",811,"battery","O","I-Software","Phishing"
"9507",811,"app","O","I-Software","Phishing"
"9508",811,"the","O","B-System","Phishing"
"9509",811,"Play","O","I-System","Phishing"
"9510",811,"store","O","I-System","Phishing"
"9511",3804,"the","O","B-Malware","Phishing"
"9512",3804,"malware","O","I-Malware","Phishing"
"9513",3804,"swipes","B-Databreach","O","Databreach"
"9514",3804,"user","O","B-Data","Databreach"
"9515",3804,"contacts","O","I-Data","Databreach"
"9516",3804,"SMS","O","B-Data","Databreach"
"9517",3804,"messages","O","I-Data","Databreach"
"9518",4789,"the","O","B-Person","Databreach"
"9519",4789,"user","O","I-Person","Databreach"
"9520",4789,"they","O","B-Person","Databreach"
"9521",4789,"must","B-Ransom","O","Ransom"
"9522",4789,"pay","I-Ransom","O","Ransom"
"9523",4789,"to","I-Ransom","O","Ransom"
"9524",4789,"deactivate","I-Ransom","O","Ransom"
"9525",4789,"the","O","B-Malware","Ransom"
"9526",4789,"ransomware","O","I-Malware","Ransom"
"9527",5765,"You","O","B-Person","Ransom"
"9528",5765,"need","B-Ransom","O","Ransom"
"9529",5765,"to","I-Ransom","O","Ransom"
"9530",5765,"pay","I-Ransom","O","Ransom"
"9531",5765,"us","O","B-Person","Ransom"
"9532",5765,"will","O","B-Capabilities","Ransom"
"9533",5765,"sell","O","I-Capabilities","Ransom"
"9534",5765,"portion","O","I-Capabilities","Ransom"
"9535",5765,"of","O","I-Capabilities","Ransom"
"9536",5765,"your","O","I-Capabilities","Ransom"
"9537",5765,"personal","O","I-Capabilities","Ransom"
"9538",5765,"information","O","I-Capabilities","Ransom"
"9539",6712,"the","O","B-Person","Ransom"
"9540",6712,"Charger","O","I-Person","Ransom"
"9541",6712,"operators","O","I-Person","Ransom"
"9542",6712,"their","O","B-Person","Ransom"
"9543",6712,"victims","O","I-Person","Ransom"
"9544",6712,"0.2","O","B-Money","Ransom"
"9545",6712,"Bitcoin","O","I-Money","Ransom"
"9546",6712,"ransom","B-Ransom","O","Ransom"
"9547",6712,"$","O","B-Money","Ransom"
"9548",6712,"is","B-Ransom","O","Ransom"
"9549",6712,"paid","I-Ransom","O","Ransom"
"9550",7637,"The","B-Ransom","O","Ransom"
