ID,word,nugget,argument
5825,WordPress,O,B-System
5825,automatic,O,B-Patch
5825,WP,O,I-Patch
5825,update,O,I-Patch
5825,the,O,B-Version
5825,WP,O,I-Version
5825,4.7.2,O,I-Version
6179,The,O,B-Vulnerability
6179,unauthenticated,O,I-Vulnerability
6179,privilege,O,I-Vulnerability
6179,escalation,O,I-Vulnerability
6179,vulnerability,O,I-Vulnerability
6179,in,B-DiscoverVulnerability,O
6179,question,I-DiscoverVulnerability,O
6179,affects,I-DiscoverVulnerability,O
6179,the,O,B-System
6179,REST,O,I-System
6179,API,O,I-System
6179,WordPress,O,B-System
6179,4.7.0,O,B-Version
654,Last,O,B-Time
654,week,O,I-Time
654,a,O,B-Person
654,cryptographer,O,I-Person
654,found,B-DiscoverVulnerability,O
654,a,O,B-Vulnerability
654,supposed,O,I-Vulnerability
654,vulnerability,O,I-Vulnerability
654,WhatsApp,O,B-System
1391,The,O,B-Person
1391,cryptographer,O,I-Person
1391,posted,B-DiscoverVulnerability,O
1391,explaining,B-DiscoverVulnerability,O
1391,his,O,B-Vulnerability
1391,findings,O,I-Vulnerability
1391,WhatsApp,O,B-Organization
1391,his,B-DiscoverVulnerability,O
1391,claims,I-DiscoverVulnerability,O
2026,Cryptographer,O,B-Person
2026,Tobias,O,I-Person
2026,Boelter,O,I-Person
2026,claimed,B-DiscoverVulnerability,O
2026,that,I-DiscoverVulnerability,O
2026,Facebook,O,B-Organization
2026,WhatsApp,O,B-Organization
2026,intercept,O,B-Capabilities
2026,and,O,I-Capabilities
2026,read,O,I-Capabilities
2026,encrypted,O,I-Capabilities
2026,messages,O,I-Capabilities
2026,the,O,B-Software
2026,app,O,I-Software
2699,WhatsApp,O,B-Organization
2699,statement,B-DiscoverVulnerability,O
2699,saying,I-DiscoverVulnerability,O
2699,the,O,B-Vulnerability
2699,alleged,O,I-Vulnerability
2699,Ã¢ÂÂ,O,I-Vulnerability
297,The,O,B-Person
297,Bitcoin,O,I-Person
297,Core,O,I-Person
297,team,O,I-Person
297,released,B-PatchVulnerability,O
297,a,O,B-Patch
297,patch,O,I-Patch
297,a,O,B-Vulnerability
297,DDoS,O,I-Vulnerability
297,vulnerability,O,I-Vulnerability
297,the,O,B-System
297,Bitcoin,O,I-System
297,network,O,I-System
1108,The,O,B-Patch
1108,patch,O,I-Patch
1108,older,O,B-Version
1108,versions,O,I-Version
1108,replace,B-PatchVulnerability,O
1108,new,O,B-Version
1108,version,O,I-Version
1108,Bitcoin,O,B-System
1108,Core,O,I-System
1108,0.16.3,O,B-Version
1771,revealed,B-DiscoverVulnerability,O
1771,the,O,B-System
1771,recent,O,I-System
1771,Bitcoin,O,I-System
1771,Core,O,I-System
1771,versions,O,I-System
1771,could,B-DiscoverVulnerability,O
1771,be,I-DiscoverVulnerability,O
1771,vulnerable,I-DiscoverVulnerability,O
1771,Distributed,O,B-Capabilities
1771,Denial-of-Service,O,I-Capabilities
1771,attack,O,I-Capabilities
3569,The,O,B-Vulnerability
3569,recent,O,I-Vulnerability
3569,DDoS,O,I-Vulnerability
3569,vulnerability,O,I-Vulnerability
3569,termed,B-DiscoverVulnerability,O
3569,as,I-DiscoverVulnerability,O
3569,CVE-2018-17144,O,B-CVE
3569,flooding,O,B-Capabilities
3569,full,O,I-Capabilities
3569,node,O,I-Capabilities
3569,operators,O,I-Capabilities
3569,with,O,I-Capabilities
3569,traffic,O,I-Capabilities
4670,Bitcoin,O,B-System
4670,Core,O,I-System
4670,were,B-DiscoverVulnerability,O
4670,not,I-DiscoverVulnerability,O
4670,vulnerable,I-DiscoverVulnerability,O
5210,developers,O,B-Person
5210,recommended,B-PatchVulnerability,O
5210,the,O,B-Patch
5210,latest,O,I-Patch
5210,update,O,I-Patch
5640,the,O,B-Patch
5640,patch,O,I-Patch
5640,fixed,B-PatchVulnerability,O
5640,minor,O,B-Vulnerability
5640,bugs,O,I-Vulnerability
6363,Flaws,O,B-Vulnerability
6363,have,B-DiscoverVulnerability,O
6363,been,I-DiscoverVulnerability,O
6363,found,I-DiscoverVulnerability,O
6363,cryptocurrency,O,B-System
6363,clients,O,I-System
6363,Bitcoin,O,B-System
6363,Cash,O,I-System
6363,Ethereum,O,B-System
285,Bristol,O,B-Organization
285,Airport,O,I-Organization
285,authorities,O,I-Organization
285,their,O,B-System
285,flight,O,I-System
285,information,O,I-System
285,system,O,I-System
285,a,B-Ransom,O
285,ransomware,I-Ransom,O
285,attack,I-Ransom,O
1101,The,O,B-Organization
1101,authorities,O,I-Organization
1101,the,B-Ransom,O
1101,ransom,I-Ransom,O
1101,demand,I-Ransom,O
1101,systems,O,B-System
3042,The,O,B-System
3042,servers,O,I-System
3042,the,O,B-Organization
3042,US-based,O,I-Organization
3042,PGA,O,I-Organization
3042,hit,B-Ransom,O
3042,by,I-Ransom,O
3042,ransomware,I-Ransom,O
3042,the,O,B-Time
3042,first,O,I-Time
3042,week,O,I-Time
3042,of,O,I-Time
3042,August,O,I-Time
3560,phishing,B-Phishing,O
3560,campaigns,I-Phishing,O
4146,the,O,B-Malware
4146,ransomware,O,I-Malware
4146,looks,O,B-Capabilities
4146,for,O,I-Capabilities
4146,all,O,I-Capabilities
4146,.,O,I-Capabilities
4661,exe,O,I-Capabilities
4661,(,O,I-Capabilities
4661,executable,O,I-Capabilities
4661,),O,I-Capabilities
4661,files,O,I-Capabilities
4661,preventing,O,B-Capabilities
4661,users,O,I-Capabilities
4661,from,O,I-Capabilities
4661,running,O,I-Capabilities
4661,apps,O,I-Capabilities
4661,the,B-Ransom,O
4661,ransom,I-Ransom,O
4661,is,I-Ransom,O
4661,paid,I-Ransom,O
5203,the,B-Ransom,O
5203,cyberattack,I-Ransom,O
5203,the,O,B-Organization
5203,town,O,I-Organization
5203,of,O,I-Organization
5203,Valdez,O,I-Organization
5203,Alaska,O,B-GPE
5203,Canadian,O,B-Organization
5203,town,O,I-Organization
5203,Midland,O,I-Organization
5203,Ontario,O,B-GPE
5203,was,B-Ransom,O
5203,hit,I-Ransom,O
5203,by,I-Ransom,O
5203,a,I-Ransom,O
5203,ransomware,I-Ransom,O
5203,attack,I-Ransom,O
5203,the,O,B-Time
5203,first,O,I-Time
5203,week,O,I-Time
5203,of,O,I-Time
5203,September,O,I-Time
5635,Hackers,O,B-Person
5635,broke,O,B-Capabilities
5635,into,O,I-Capabilities
5635,the,O,I-Capabilities
5635,city,O,I-Capabilities
5635,database,O,I-Capabilities
5635,blocked,O,B-Capabilities
5635,access,O,I-Capabilities
5635,demanding,B-Ransom,O
5635,ransom,I-Ransom,O
6697,data,B-Databreach,O
6697,breaches,I-Databreach,O
6697,financial,O,B-Organization
6697,businesses,O,I-Organization
3272,late,O,B-Time
3272,2013,O,I-Time
3272,a,O,B-Person
3272,group,O,I-Person
3272,of,O,I-Person
3272,hackers,O,I-Person
3272,published,B-Databreach,O
3272,a,O,B-Data
3272,database,O,I-Data
3272,the,O,B-PII
3272,usernames,O,I-PII
3272,phone,O,B-PII
3272,numbers,O,I-PII
3272,4.6,O,B-Number
3272,million,O,I-Number
3272,Snapchat,O,B-Person
3272,users,O,I-Person
4389,the,B-Phishing,O
4389,security,I-Phishing,O
4389,incident,I-Phishing,O
4389,February,O,B-Time
4389,2016,O,I-Time
4862,that,B-Phishing,O
4862,attack,I-Phishing,O
4862,someone,O,B-Person
4862,posed,B-Phishing,O
4862,as,I-Phishing,O
4862,company,O,B-Organization
4862,CEO,O,B-Person
4862,Snapchat,O,B-Person
4862,employee,O,I-Person
4862,send,O,B-Purpose
4862,over,O,I-Purpose
4862,payroll,O,I-Purpose
4862,information,O,I-Purpose
5360,The,O,B-Capabilities
5360,successful,O,I-Capabilities
5360,phish,O,I-Capabilities
5360,compromised,B-Databreach,O
5360,dozens,O,B-Number
5360,employees,O,B-Person
5360,identities,O,B-PII
393,Mobile,O,B-Capabilities
393,Safari,O,I-Capabilities
393,handles,O,I-Capabilities
393,pop-up,O,I-Capabilities
393,dialogs,O,I-Capabilities
393,has,O,I-Capabilities
393,been,O,I-Capabilities
393,abused,O,I-Capabilities
393,iOS,O,B-Person
393,users,O,I-Person
393,paying,B-Ransom,O
393,a,I-Ransom,O
393,Ã¢ÂÂ,I-Ransom,O
393,an,O,B-PaymentMethod
393,iTunes,O,I-PaymentMethod
393,pre-paid,O,I-PaymentMethod
393,card,O,I-PaymentMethod
5258,the,O,B-Organization
5258,iThings,O,I-Organization
5258,manufacturer,O,I-Organization
5258,fixed,B-PatchVulnerability,O
5258,the,O,B-Vulnerability
5258,abused,O,I-Vulnerability
5258,flaw,O,I-Vulnerability
5258,iOS,O,B-System
5258,10.3,O,B-Version
5258,was,B-PatchVulnerability,O
5258,released,I-PatchVulnerability,O
5258,Monday,O,B-Time
411,a,B-DiscoverVulnerability,O
411,disclosure,I-DiscoverVulnerability,O
411,March,O,B-Time
411,27,O,I-Time
411,the,O,B-Person
411,researchers,O,I-Person
411,outlined,B-DiscoverVulnerability,O
411,buffer,O,B-Vulnerability
411,overflow,O,I-Vulnerability
411,the,O,B-System
411,ScStoragePathFromUrl,O,I-System
411,function,O,I-System
411,the,O,B-System
411,WebDAV,O,I-System
411,service,O,I-System
411,an,O,B-Capabilities
411,attacker,O,I-Capabilities
411,sends,O,I-Capabilities
411,an,O,I-Capabilities
411,overlong,O,I-Capabilities
411,IF,O,I-Capabilities
411,header,O,I-Capabilities
411,request,O,I-Capabilities
411,as,O,I-Capabilities
411,part,O,I-Capabilities
411,of,O,I-Capabilities
411,a,O,I-Capabilities
411,PROPFIND,O,I-Capabilities
411,request,O,I-Capabilities
1186,Designated,B-DiscoverVulnerability,O
1186,CVE-2017-7269,O,B-CVE
1186,it,O,B-Vulnerability
1186,has,B-DiscoverVulnerability,O
1186,been,I-DiscoverVulnerability,O
1186,known,I-DiscoverVulnerability,O
1186,about,O,B-Time
1186,for,O,I-Time
1186,months,O,I-Time
4738,Microsoft,O,B-Organization
4738,step,B-PatchVulnerability,O
4738,in,I-PatchVulnerability,O
4738,a,O,B-Patch
4738,fix,O,I-Patch
5269,guerrilla,B-PatchVulnerability,O
5269,patching,I-PatchVulnerability,O
5686,software,O,B-Software
5686,a,O,B-Vulnerability
5686,vulnerability,O,I-Vulnerability
5686,fix,B-PatchVulnerability,O
5686,the,O,B-Vulnerability
5686,issue,O,I-Vulnerability
6065,A,O,B-Organization
6065,company,O,I-Organization
6065,called,O,I-Organization
6065,Acros,O,I-Organization
6065,Security,O,I-Organization
6065,has,B-PatchVulnerability,O
6065,come,I-PatchVulnerability,O
6065,up,I-PatchVulnerability,O
6065,a,O,B-Patch
6065,Ã¢ÂÂ,O,I-Patch
6065,CVE-2017-7269,O,B-CVE
7204,an,O,B-Vulnerability
7204,unpatchable,O,I-Vulnerability
7204,zero-day,O,I-Vulnerability
7204,affecting,B-DiscoverVulnerability,O
7204,compromised,O,B-System
7204,web,O,I-System
7204,servers,O,I-System
836,Democrats,O,B-Organization
836,Pennsylvania,O,B-Organization
836,Ã¢ÂÂs,O,I-Organization
836,state,O,I-Organization
836,were,O,B-Capabilities
836,locked,O,I-Capabilities
836,out,O,I-Capabilities
836,of,O,I-Capabilities
836,their,O,I-Capabilities
836,computer,O,I-Capabilities
836,network,O,I-Capabilities
836,Friday,O,B-Time
836,morning,O,I-Time
836,a,B-Ransom,O
836,ransomware,I-Ransom,O
836,attack,I-Ransom,O
2812,any,O,B-Data
2812,data,O,I-Data
2812,has,B-Databreach,O
2812,been,I-Databreach,O
2812,compromised,I-Databreach,O
3358,ransomware,B-Ransom,O
3358,attacks,I-Ransom,O
3358,hospitals,O,B-Organization
3358,universities,O,B-Organization
3358,San,O,B-GPE
3358,Francisco,O,I-GPE
3358,transit,O,B-System
3358,system,O,I-System
3871,phishing,B-Phishing,O
3871,threats,I-Phishing,O
4481,the,B-Ransom,O
4481,payment,I-Ransom,O
4481,demanded,I-Ransom,O
4481,the,O,B-Money
4481,tens,O,I-Money
4481,of,O,I-Money
4481,thousands,O,I-Money
4481,of,O,I-Money
4481,dollars,O,I-Money
4481,the,O,B-Capabilities
4481,affected,O,I-Capabilities
4481,computer,O,I-Capabilities
4481,systems,O,I-Capabilities
4481,are,O,I-Capabilities
4481,encrypted,O,I-Capabilities
4481,the,O,B-Person
4481,hackers,O,I-Person
5027,the,O,B-Person
5027,target,O,I-Person
5027,ransom,B-Ransom,O
320,Monday,O,B-Time
320,breach,B-Databreach,O
320,an,O,B-Person
320,attacker,O,I-Person
320,account,O,B-Data
320,details,O,I-Data
320,92,O,B-Number
320,million,O,I-Number
320,MyHeritage,O,B-System
320,users,O,B-Person
2422,emails,O,B-Data
2422,password,O,B-PII
2422,were,B-Databreach,O
2422,exposed,I-Databreach,O
6035,MyHeritage,O,B-PII
6035,accounts,O,I-PII
6035,had,B-Databreach,O
6035,been,I-Databreach,O
6035,compromised,I-Databreach,O
7364,data,B-Databreach,O
7364,breach,I-Databreach,O
7364,year,O,B-Time
7364,leak,B-Databreach,O
7364,last,O,B-Time
7364,year,O,I-Time
7364,Equifax,O,B-Organization
7364,hack,B-Databreach,O
511,Intel,O,B-Organization
511,is,B-DiscoverVulnerability,O
511,reporting,I-DiscoverVulnerability,O
511,a,O,B-Vulnerability
511,firmware,O,I-Vulnerability
511,vulnerability,O,I-Vulnerability
511,let,O,B-Capabilities
511,attackers,O,I-Capabilities
511,take,O,I-Capabilities
511,over,O,I-Capabilities
511,remote,O,I-Capabilities
511,management,O,I-Capabilities
511,functions,O,I-Capabilities
511,computers,O,B-Device
511,past,O,B-Time
511,decade,O,I-Time
1274,The,O,B-Vulnerability
1274,vulnerability,O,I-Vulnerability
1274,disclosed,B-DiscoverVulnerability,O
1274,Monday,O,B-Time
1274,affects,B-DiscoverVulnerability,O
1274,Intel,O,B-System
1274,firmware,O,I-System
1936,Intel,O,B-Organization
1936,Active,O,I-Organization
1936,Management,O,I-Organization
1936,Technology,O,I-Organization
1936,Intel,O,B-Organization
1936,Small,O,I-Organization
1936,Business,O,I-Organization
1936,Technology,O,I-Organization
1936,Intel,O,B-Organization
1936,Standard,O,I-Organization
1936,Manageability,O,I-Organization
1936,their,O,B-System
1936,systems,O,I-System
1936,should,B-PatchVulnerability,O
1936,patch,I-PatchVulnerability,O
1936,them,O,B-System
2633,The,O,B-Vulnerability
2633,vulnerable,O,I-Vulnerability
2633,firmware,O,I-Vulnerability
2633,features,O,I-Vulnerability
2633,can,B-DiscoverVulnerability,O
2633,be,I-DiscoverVulnerability,O
2633,found,I-DiscoverVulnerability,O
2633,Core,O,B-Device
2633,processors,O,I-Device
2633,Intel,O,B-Organization
2633,first-generation,O,B-Device
2633,Core,O,I-Device
5749,Intel,O,B-Organization
5749,provide,B-DiscoverVulnerability,O
5749,the,O,B-Vulnerability
5749,vulnerability,O,I-Vulnerability
5749,it,O,B-Organization
5749,said,B-DiscoverVulnerability,O
5749,the,O,B-Vulnerability
5749,flaw,O,I-Vulnerability
5749,take,O,B-Capabilities
5749,over,O,I-Capabilities
5749,the,O,I-Capabilities
5749,remote,O,I-Capabilities
5749,management,O,I-Capabilities
5749,functions,O,I-Capabilities
6098,Intel,O,B-Organization
6098,said,B-DiscoverVulnerability,O
6098,it,O,B-Organization
6098,learned,B-DiscoverVulnerability,O
6098,the,O,B-Vulnerability
6098,vulnerability,O,I-Vulnerability
6098,a,O,B-Person
6098,security,O,I-Person
6098,researcher,O,I-Person
6098,March,O,B-Time
6458,aware,B-DiscoverVulnerability,O
6458,vulnerability,O,B-Vulnerability
6768,Intel,O,B-Organization
6768,has,B-PatchVulnerability,O
6768,prepared,I-PatchVulnerability,O
6768,a,O,B-Patch
6768,patch,O,I-Patch
6768,manufacturers,O,B-Organization
6768,roll,B-PatchVulnerability,O
6768,it,I-PatchVulnerability,O
6768,out,I-PatchVulnerability,O
182,The,O,B-Organization
182,Git,O,I-Organization
182,Project,O,I-Organization
182,announced,B-DiscoverVulnerability,O
182,yesterday,O,B-Time
182,a,O,B-Vulnerability
182,critical,O,I-Vulnerability
182,arbitrary,O,I-Vulnerability
182,code,O,I-Vulnerability
182,execution,O,I-Vulnerability
182,vulnerability,O,I-Vulnerability
182,the,O,B-Software
182,Git,O,I-Software
182,command,O,I-Software
182,line,O,I-Software
182,client,O,I-Software
182,Git,O,B-Software
182,Desktop,O,I-Software
182,Atom,O,B-Software
182,allow,O,B-Capabilities
182,malicious,O,I-Capabilities
182,repositories,O,I-Capabilities
182,to,O,I-Capabilities
182,remotely,O,I-Capabilities
182,execute,O,I-Capabilities
182,commands,O,I-Capabilities
182,machine,O,B-Device
1011,This,O,B-Vulnerability
1011,vulnerability,O,I-Vulnerability
1011,has,B-DiscoverVulnerability,O
1011,been,I-DiscoverVulnerability,O
1011,assigned,I-DiscoverVulnerability,O
1011,CVE-2018-17456,O,B-CVE
1011,CVE-2017-1000117,O,B-CVE
1011,option,O,B-Vulnerability
1011,injection,O,I-Vulnerability
1011,vulnerability,O,I-Vulnerability
5583,This,O,B-Vulnerability
5583,vulnerability,O,I-Vulnerability
5583,has,B-PatchVulnerability,O
5583,been,I-PatchVulnerability,O
5583,fixed,I-PatchVulnerability,O
5583,Git,O,B-Software
5583,v2,O,B-Version
5583,v2,O,B-Version
5583,v2,O,B-Version
5583,v2,O,B-Version
5583,v2,O,B-Version
5583,v2,O,B-Version
5583,GitHub,O,B-Software
5583,Desktop,O,I-Software
5583,1.4.2,O,B-Version
5583,Github,O,B-Software
5583,Desktop,O,I-Software
5583,1.4.3-beta0,O,B-Version
5583,Atom,O,B-Software
5583,1.31.2,O,B-Version
5583,Atom,O,B-Software
5583,1.32.0-beta3,O,B-Version
5981,The,O,B-Organization
5981,Git,O,I-Organization
5981,Project,O,I-Organization
5981,recommends,B-PatchVulnerability,O
5981,upgrade,B-PatchVulnerability,O
5981,the,O,B-Patch
5981,latest,O,I-Patch
5981,version,O,I-Patch
5981,the,O,B-Software
5981,Git,O,I-Software
5981,client,O,I-Software
5981,Github,O,B-Software
5981,Desktop,O,I-Software
5981,Atom,O,B-Software
192,scamsters,O,B-Person
192,pretend,B-Phishing,O
192,to,I-Phishing,O
192,be,I-Phishing,O
192,the,O,B-Organization
192,IRS,O,I-Organization
192,of,O,I-Organization
192,USA,O,I-Organization
192,HMRC,O,B-Organization
192,of,O,I-Organization
192,UK,O,I-Organization
192,CRA,O,B-Organization
192,of,O,I-Organization
192,Canada,O,I-Organization
192,Income,O,B-Organization
192,Tax,O,I-Organization
192,Department,O,I-Organization
192,of,O,I-Organization
192,India,O,I-Organization
1024,Scamsters,O,B-Person
1024,contact,B-Phishing,O
1024,you,O,B-Person
1024,fake,O,B-File
1024,emails,O,I-File
1024,entice,B-Phishing,O
1024,you,O,B-Person
2316,cybercriminals,O,B-Person
2316,impersonating,B-Phishing,O
2316,authentic,O,B-Person
2316,tax,O,I-Person
2316,agents,O,I-Person
2316,remain,O,B-Capabilities
2316,a,O,I-Capabilities
2316,major,O,I-Capabilities
2316,threat,O,I-Capabilities
2316,to,O,I-Capabilities
2316,taxpayers,O,I-Capabilities
2989,threaten,O,B-Capabilities
2989,police,O,I-Capabilities
2989,arrest,O,I-Capabilities
2989,",",O,I-Capabilities
2989,deportation,O,I-Capabilities
2989,",",O,I-Capabilities
2989,and,O,I-Capabilities
2989,even,O,I-Capabilities
6313,the,O,B-File
6313,recorded,O,I-File
6313,voice,O,I-File
6313,email,O,B-File
6313,purports,B-Phishing,O
6313,to,I-Phishing,O
6313,be,I-Phishing,O
6313,tax,O,B-Person
6313,inspector,O,I-Person
6661,as,B-Phishing,O
6661,bait,I-Phishing,O
6661,lure,B-Phishing,O
6661,a,O,B-File
6661,tax,O,I-File
6661,refund,O,I-File
422,India,O,B-GPE
422,ransomware,B-Ransom,O
422,attacks,I-Ransom,O
2554,Indian,O,B-Organization
2554,companies,O,I-Organization
2554,Ransomware,B-Ransom,O
2554,online,I-Ransom,O
2554,extortion,I-Ransom,O
2554,schemes,I-Ransom,O
2554,the,O,B-Time
2554,first,O,I-Time
2554,six,O,I-Time
2554,months,O,I-Time
2554,of,O,I-Time
2554,the,O,I-Time
2554,year,O,I-Time
2554,2016,O,I-Time
2554,$,O,B-Money
2554,3,O,I-Money
4256,Ransomware,O,B-Malware
4256,the,B-Ransom,O
4256,ransom,I-Ransom,O
4256,is,I-Ransom,O
4256,paid,I-Ransom,O
4256,computer,O,B-Person
4256,users,O,I-Person
4256,their,O,B-System
4256,systems,O,I-System
5278,hackers,O,B-Person
5278,instruct,B-Ransom,O
5278,victims,O,B-Person
5278,pay,B-Ransom,O
5278,Bitcoin,O,B-PaymentMethod
5278,MoneyPak,O,B-PaymentMethod
5278,other,O,B-PaymentMethod
5278,online,O,I-PaymentMethod
5278,methods,O,I-PaymentMethod
5278,attackers,O,B-Person
5278,demand,B-Ransom,O
6071,kidnapping,B-Ransom,O
6071,for,I-Ransom,O
6071,ransom,I-Ransom,O
6071,kidnapping,B-Ransom,O
6071,information,O,B-Capabilities
6071,is,O,I-Capabilities
6071,kept,O,I-Capabilities
6071,as,O,I-Capabilities
6071,a,O,I-Capabilities
6071,hostage,O,I-Capabilities
6071,money,B-Ransom,O
6071,is,I-Ransom,O
6071,demanded,I-Ransom,O
6430,a,B-Databreach,O
6430,data,I-Databreach,O
6430,breach,I-Databreach,O
6733,a,B-Ransom,O
6733,ransomware,I-Ransom,O
6733,attack,I-Ransom,O
7000,The,O,B-Malware
7000,malware,O,I-Malware
7000,has,B-Databreach,O
7000,corrupted,I-Databreach,O
7000,the,O,B-Data
7000,files,O,I-Data
7000,converted,O,B-Capabilities
7000,them,O,I-Capabilities
7000,into,O,I-Capabilities
7000,foreign,O,I-Capabilities
7000,MP3,O,I-Capabilities
7000,files,O,I-Capabilities
7000,or,O,I-Capabilities
7000,an,O,I-Capabilities
7000,encrypted,O,I-Capabilities
7000,RSA,O,I-Capabilities
7000,format,O,I-Capabilities
7384,ransomware,O,B-Malware
7384,a,O,B-System
7384,system,O,I-System
7384,a,O,B-Person
7384,user,O,I-Person
7384,pay,B-Ransom,O
7384,the,I-Ransom,O
7384,ransom,I-Ransom,O
17,PGA,O,B-Organization
17,America,O,B-GPE
17,computers,O,B-Device
17,this,O,B-Time
17,week,O,I-Time
17,malicious,O,B-Malware
17,software,O,I-Malware
17,locked,O,B-Capabilities
17,down,O,I-Capabilities
17,critical,O,I-Capabilities
17,files,O,I-Capabilities
17,demanded,B-Ransom,O
873,servers,O,B-System
873,ransomware,B-Ransom,O
873,attack,I-Ransom,O
873,blocked,O,B-Capabilities
873,them,O,I-Capabilities
873,from,O,I-Capabilities
873,obtaining,O,I-Capabilities
873,access,O,I-Capabilities
873,to,O,I-Capabilities
873,material,O,I-Capabilities
2173,The,B-Ransom,O
2173,extortion,I-Ransom,O
2173,threat,I-Ransom,O
2173,Transfer,O,B-PaymentMethod
2173,bitcoin,O,I-PaymentMethod
2173,the,O,B-Person
2173,hackers,O,I-Person
5868,officials,O,B-Person
5868,paying,B-Ransom,O
5868,the,I-Ransom,O
5868,ransom,I-Ransom,O
5868,demand,I-Ransom,O
7281,extortion,B-Ransom,O
7281,asked,B-Ransom,O
7281,for,I-Ransom,O
7281,53,O,B-Money
7281,bitcoins,O,I-Money
7281,$,O,B-Money
7462,the,O,B-Organization
7462,PGA,O,I-Organization
7462,pay,B-Ransom,O
7462,demand,B-Ransom,O
1541,Data,B-Databreach,O
1541,compromised,I-Databreach,O
1541,names,O,B-PII
1541,emails,O,B-PII
1541,physical,O,B-PII
1541,addresses,O,I-PII
1541,personal,O,B-PII
1541,bank,O,I-PII
1541,details,O,I-PII
1541,ethnicity,O,B-PII
1541,data,O,I-PII
1541,phone,O,B-PII
1541,numbers,O,I-PII
2843,2017,O,B-Time
2843,data,B-Databreach,O
2843,breaches,I-Databreach,O
2843,the,O,B-Organization
2843,Association,O,I-Organization
2843,of,O,I-Organization
2843,British,O,I-Organization
2843,Travel,O,I-Organization
2843,Agents,O,I-Organization
3381,data,B-Databreach,O
3381,breaches,I-Databreach,O
3381,this,O,B-Time
3381,year,O,I-Time
3899,The,O,B-System
3899,abta.com,O,I-System
3899,web,O,I-System
3899,server,O,I-System
3899,the,O,B-Organization
3899,Association,O,I-Organization
3899,of,O,I-Organization
3899,British,O,I-Organization
3899,Travel,O,I-Organization
3899,Agents,O,I-Organization
3899,(,O,I-Organization
3899,hacked,B-Databreach,O
3899,an,O,B-Person
3899,external,O,I-Person
3899,infiltrator,O,I-Person
3899,exposed,B-Databreach,O
3899,the,O,B-Data
3899,details,O,I-Data
3899,"43,000",O,B-Number
3899,individuals,O,B-Person
5479,unauthorised,B-Databreach,O
5479,access,I-Databreach,O
5479,access,B-Databreach,O
5479,data,O,B-Data
5479,customers,O,B-Person
5479,ABTA,O,B-Person
5479,Members,O,I-Person
5479,ABTA,O,B-Person
5479,Members,O,I-Person
5873,ABTA,O,B-Organization
5873,said,B-DiscoverVulnerability,O
5873,it,O,B-Organization
5873,identified,B-DiscoverVulnerability,O
5873,ABTA,O,B-Organization
5873,a,O,B-Vulnerability
5873,vulnerability,O,I-Vulnerability
5873,the,O,B-System
5873,web,O,I-System
5873,server,O,I-System
6224,documentation,O,B-Data
6224,the,O,B-Website
6224,website,O,I-Website
6224,information,O,B-Data
6224,customers,O,B-Person
6224,have,B-Databreach,O
6224,been,I-Databreach,O
6224,accessed,I-Databreach,O
460,The,O,B-Organization
460,Intercontinental,O,I-Organization
460,Hotels,O,I-Organization
460,Group,O,I-Organization
460,(,O,I-Organization
460,data,B-Databreach,O
460,breach,I-Databreach,O
460,customer,O,B-PII
460,card,O,I-PII
460,details,O,I-PII
460,2016,O,B-Time
1902,unauthorized,B-Databreach,O
1902,access,I-Databreach,O
1902,payment,O,B-PII
1902,card,O,I-PII
1902,data,O,I-PII
1902,December,O,B-Time
1902,29,O,I-Time
1902,2016,O,I-Time
5297,data,B-Databreach,O
5297,breaches,I-Databreach,O
5,Cathay,O,B-Organization
5,Pacific,O,I-Organization
5,Airways,O,I-Organization
5,data,B-Databreach,O
5,breach,I-Databreach,O
5,incident,I-Databreach,O
5,the,B-Databreach,O
5,incident,I-Databreach,O
5,a,O,B-Number
5,vast,O,I-Number
5,amount,O,I-Number
5,personal,O,B-PII
5,data,O,I-PII
5,name,O,B-PII
5,date,O,B-PII
5,of,O,I-PII
5,birth,O,I-PII
5,passport,O,B-PII
5,number,O,I-PII
5,Hong,O,B-PII
5,Kong,O,I-PII
5,Identity,O,I-PII
5,Card,O,I-PII
5,number,O,I-PII
5,credit,O,B-PII
5,card,O,I-PII
5,number,O,I-PII
5,local,O,B-Person
5,and,O,I-Person
5,foreign,O,I-Person
5,citizens,O,I-Person
4493,data,B-Databreach,O
4493,breach,I-Databreach,O
494,XMR,O,B-Organization
494,Squad,O,I-Organization
494,last,O,B-Time
494,week,O,I-Time
494,launching,O,B-Capabilities
494,DDoS,O,I-Capabilities
494,attacks,O,I-Capabilities
494,German,O,B-Organization
494,businesses,O,I-Organization
494,the,O,B-Organization
494,same,O,I-Organization
494,companies,O,I-Organization
494,they,O,B-Organization
494,pay,B-Ransom,O
494,Ã¢ÂÂ¬,O,B-Money
494,$,O,B-Money
1927,The,B-Ransom,O
1927,attack,I-Ransom,O
1927,DHL,O,B-Organization
1927,Germany,O,I-Organization
3673,they,O,B-Person
3673,ask,B-Ransom,O
3673,for,I-Ransom,O
3673,a,I-Ransom,O
3673,ransom,I-Ransom,O
3673,the,B-Ransom,O
3673,attacks,I-Ransom,O
4294,groups,O,B-Organization
4294,launch,O,B-Capabilities
4294,DDoS,O,I-Capabilities
4294,attacks,O,I-Capabilities
4294,their,O,B-Organization
4294,victims,O,I-Organization
4294,requesting,B-Ransom,O
4294,for,I-Ransom,O
4294,payments,I-Ransom,O
